transaction_id,customer_id,product_id,transaction_date,quantity
4426,529,61,2021-08-31,1
4427,154,100,2022-08-21,3
4428,405,51,2021-09-16,3
4429,840,98,2021-05-29,1
4430,149,9,2022-01-25,2
4431,889,76,2022-02-20,2
4432,267,2,2022-03-02,3
4433,422,5,2022-12-03,1
4434,840,62,2021-08-05,3
4435,618,69,2021-03-27,2
4436,472,52,2021-08-04,4
4437,893,86,2022-02-27,4
4438,547,5,2021-11-16,2
4439,631,59,2021-04-28,3
4440,526,68,2022-02-19,4
4441,503,9,2022-08-22,2
4442,14,93,2021-02-09,1
4443,778,22,2021-06-10,3
4444,652,27,2022-12-04,3
4445,806,10,2022-06-21,4
4446,364,80,2022-02-24,3
4447,119,61,2022-10-26,4
4448,238,51,2021-04-05,4
4449,546,10,2022-03-18,2
4450,169,6,2022-07-12,4
4451,522,62,2022-10-12,1
4452,634,5,2022-04-11,3
4453,913,70,2021-10-15,4
4454,657,63,2022-11-07,3
4455,963,56,2022-02-16,4
4456,958,59,2022-02-04,2
4457,735,63,2022-06-12,1
4458,883,89,2021-01-18,3
4459,769,59,2021-05-16,2
4460,780,51,2022-04-09,3
4461,871,50,2021-09-05,2
4462,516,4,2022-12-11,1
4463,938,48,2021-01-01,4
4464,397,32,2022-12-03,2
4465,866,51,2022-01-16,3
4466,106,52,2022-05-24,3
4467,85,99,2022-04-05,2
4468,214,74,2022-05-20,1
4469,121,34,2022-04-21,1
4470,132,36,2022-07-11,4
4471,850,70,2021-02-01,4
4472,197,43,2021-04-28,3
4473,19,16,2021-07-03,3
4474,642,59,2021-07-10,4
4475,12,53,2022-12-29,4
4476,81,19,2021-03-15,4
4477,330,98,2022-09-15,2
4478,866,89,2021-04-13,4
4479,774,95,2022-08-09,2
4480,392,41,2022-02-24,2
4481,637,81,2022-04-18,4
4482,307,47,2021-04-24,1
4483,267,94,2022-01-14,1
4484,447,54,2021-11-09,3
4485,441,55,2021-11-26,4
4486,895,95,2021-12-05,3
4487,652,19,2021-08-26,4
4488,841,62,2021-06-22,3
4489,2,99,2021-03-20,2
4490,520,93,2022-04-09,4
4491,762,59,2022-08-28,1
4492,651,65,2022-05-16,4
4493,636,68,2022-07-16,3
4494,309,28,2021-10-12,3
4495,740,18,2021-08-11,3
4496,522,26,2022-08-16,3
4497,469,19,2021-09-23,3
4498,212,55,2022-10-29,3
4499,112,57,2022-01-08,1
4500,8,6,2021-08-21,3
4501,804,1,2021-08-24,1
4502,477,8,2022-11-02,4
4503,874,97,2021-11-10,2
4504,460,51,2022-01-15,1
4505,253,85,2022-09-06,4
4506,526,88,2022-07-17,2
4507,752,25,2022-02-24,1
4508,438,47,2021-02-21,1
4509,754,55,2022-12-22,4
4510,981,64,2022-10-05,3
4511,854,83,2022-05-24,1
4512,661,93,2021-07-24,1
4513,236,10,2021-09-14,4
4514,306,56,2021-07-04,3
4515,478,12,2021-05-25,2
4516,679,33,2022-11-21,3
4517,20,71,2021-01-14,3
4518,216,17,2021-09-03,4
4519,855,61,2021-07-06,3
4520,135,10,2021-12-03,4
4521,905,31,2021-09-16,2
4522,129,60,2021-02-09,1
4523,410,70,2022-08-24,1
4524,422,17,2022-09-29,4
4525,294,50,2022-02-22,4
4526,246,37,2021-12-17,3
4527,701,82,2021-01-09,3
4528,556,62,2021-12-16,1
4529,86,90,2021-03-25,1
4530,556,80,2022-06-17,1
4531,842,72,2021-12-24,4
4532,375,88,2022-01-13,2
4533,446,77,2021-06-21,2
4534,378,29,2021-01-25,4
4535,390,32,2022-01-28,3
4536,657,88,2021-04-13,2
4537,51,80,2022-12-03,3
4538,242,11,2021-08-24,1
4539,294,96,2022-02-14,1
4540,920,6,2022-07-03,3
4541,563,35,2021-11-28,1
4542,266,33,2022-10-26,4
4543,120,18,2022-06-16,3
4544,712,37,2022-10-11,3
4545,917,13,2021-01-29,3
4546,248,74,2022-06-27,2
4547,70,90,2021-01-19,3
4548,853,81,2021-05-28,3
4549,57,64,2022-04-16,3
4550,382,1,2022-05-06,2
4551,39,63,2021-10-10,1
4552,984,89,2022-11-06,2
4553,801,34,2021-04-23,4
4554,443,10,2022-03-31,3
4555,18,84,2022-10-24,4
4556,952,7,2021-11-26,2
4557,732,56,2021-09-12,1
4558,825,80,2022-08-22,1
4559,756,37,2022-02-03,3
4560,352,29,2022-09-02,1
4561,972,12,2022-05-23,2
4562,816,17,2022-10-06,2
4563,298,48,2022-04-11,1
4564,283,84,2022-02-11,3
4565,586,26,2022-09-01,3
4566,110,83,2021-04-08,2
4567,180,12,2021-10-17,1
4568,938,21,2022-10-19,2
4569,544,42,2021-06-05,2
4570,746,61,2021-06-11,4
4571,794,58,2022-09-16,2
4572,25,54,2022-11-28,3
4573,843,34,2022-12-18,1
4574,791,7,2021-04-07,1
4575,738,35,2022-01-12,4
4576,57,15,2022-07-21,4
4577,180,65,2022-03-26,3
4578,232,90,2021-04-27,4
4579,894,99,2022-08-28,2
4580,343,25,2022-12-17,2
4581,477,59,2022-05-21,3
4582,799,79,2021-07-08,1
4583,576,86,2022-04-21,3
4584,455,6,2021-11-19,4
4585,232,52,2022-08-19,1
4586,289,79,2021-06-29,1
4587,213,88,2021-06-30,1
4588,258,21,2022-11-24,4
4589,530,71,2021-10-14,2
4590,687,93,2022-04-20,2
4591,929,96,2022-09-10,4
4592,229,32,2022-10-03,4
4593,226,53,2021-09-19,3
4594,596,59,2022-06-07,3
4595,803,69,2021-06-11,2
4596,435,62,2022-05-02,4
4597,882,4,2021-06-30,3
4598,758,86,2022-12-26,4
4599,402,18,2022-04-14,4
4600,622,99,2021-01-21,2
4601,766,81,2021-10-02,2
4602,88,56,2021-09-17,4
4603,584,24,2021-11-29,1
4604,893,66,2022-04-11,1
4605,542,13,2021-04-26,4
4606,684,62,2022-02-17,2
4607,309,54,2022-06-21,1
4608,906,15,2022-12-24,2
4609,343,69,2021-09-14,1
4610,436,3,2021-06-17,4
4611,177,37,2022-06-17,3
4612,139,37,2022-08-21,3
4613,194,3,2021-01-15,2
4614,186,63,2021-02-19,2
4615,218,35,2021-10-31,1
4616,164,52,2022-05-02,4
4617,161,87,2022-02-20,1
4618,943,28,2021-11-01,4
4619,525,94,2021-07-15,4
4620,808,18,2022-01-23,2
4621,601,36,2022-03-31,3
4622,836,33,2022-12-14,3
4623,42,64,2022-12-06,2
4624,915,26,2022-10-20,3
4625,210,48,2021-11-06,2
4626,741,40,2021-05-07,1
4627,862,17,2021-06-24,4
4628,275,40,2021-05-14,3
4629,954,7,2021-03-07,3
4630,279,57,2022-01-28,1
4631,251,8,2021-12-31,1
4632,310,56,2021-10-06,3
4633,720,31,2021-12-29,3
4634,833,59,2021-06-20,2
4635,140,58,2021-02-20,2
4636,792,12,2021-11-24,3
4637,546,48,2022-10-27,2
4638,821,31,2022-08-15,1
4639,904,83,2021-05-25,4
4640,530,63,2021-10-01,2
4641,57,74,2021-06-04,4
4642,112,39,2022-05-23,2
4643,5,76,2021-12-29,3
4644,410,20,2021-11-21,2
4645,414,48,2022-10-17,4
4646,182,71,2021-10-25,4
4647,13,54,2022-05-09,3
4648,339,78,2022-06-30,4
4649,797,75,2021-10-31,3
4650,259,71,2022-04-12,3
4651,90,29,2021-08-27,4
4652,616,74,2022-10-12,1
4653,891,93,2022-06-01,4
4654,698,73,2021-06-25,4
4655,250,100,2022-02-14,2
4656,255,48,2022-12-27,4
4657,588,74,2021-12-30,2
4658,898,83,2021-01-23,2
4659,971,56,2021-11-14,4
4660,108,95,2022-06-09,3
4661,668,17,2021-10-03,1
4662,594,9,2022-08-27,4
4663,589,97,2022-09-12,4
4664,485,34,2021-08-17,3
4665,982,45,2022-10-26,2
4666,972,88,2021-04-18,3
4667,258,9,2021-06-25,3
4668,639,7,2021-11-16,2
4669,997,16,2021-10-13,4
4670,903,19,2021-11-25,3
4671,282,6,2022-10-19,3
4672,986,11,2021-12-22,4
4673,88,76,2021-01-14,4
4674,204,61,2021-10-02,1
4675,16,42,2021-03-12,3
4676,151,13,2021-07-14,1
4677,936,12,2022-06-07,2
4678,254,85,2021-04-16,4
4679,188,74,2021-07-15,4
4680,329,20,2021-05-25,1
4681,544,50,2021-12-16,3
4682,783,36,2022-02-28,2
4683,997,92,2022-04-16,3
4684,397,88,2022-11-17,3
4685,517,69,2021-08-04,1
4686,459,37,2021-04-03,3
4687,330,12,2021-09-17,1
4688,820,99,2022-07-29,4
4689,845,40,2022-06-25,4
4690,169,54,2021-10-12,4
4691,693,2,2022-04-29,2
4692,366,50,2022-01-07,2
4693,178,41,2021-03-11,3
4694,655,45,2022-01-14,1
4695,362,9,2021-10-06,3
4696,760,62,2021-10-29,4
4697,639,86,2021-09-12,3
4698,775,47,2022-11-15,3
4699,40,5,2022-11-23,3
4700,924,76,2021-09-21,4
4701,416,1,2022-11-26,1
4702,355,44,2022-12-18,3
4703,255,22,2022-02-28,4
4704,143,38,2021-08-01,2
4705,752,19,2022-11-02,1
4706,740,80,2021-04-10,4
4707,853,31,2021-04-22,3
4708,710,67,2021-11-04,4
4709,577,87,2022-11-09,1
4710,900,42,2022-04-20,3
4711,11,82,2022-07-02,2
4712,620,26,2021-04-22,2
4713,26,13,2021-03-28,2
4714,957,58,2021-07-02,4
4715,421,18,2022-08-20,1
4716,663,67,2021-06-14,2
4717,221,87,2021-03-31,3
4718,853,3,2022-03-31,3
4719,496,55,2021-08-26,3
4720,237,89,2022-06-18,4
4721,237,91,2022-11-10,1
4722,219,58,2022-12-28,1
4723,487,63,2021-02-27,2
4724,936,91,2022-06-26,1
4725,461,52,2022-09-10,3
4726,663,89,2022-02-06,3
4727,635,24,2022-11-10,4
4728,144,72,2022-10-28,3
4729,990,9,2022-06-03,1
4730,189,37,2021-07-16,3
4731,255,94,2021-02-15,2
4732,68,83,2022-06-14,4
4733,616,53,2022-02-01,4
4734,336,80,2022-10-27,1
4735,671,24,2021-03-15,3
4736,821,21,2022-02-20,3
4737,874,100,2022-10-19,1
4738,409,40,2022-09-06,1
4739,300,62,2021-12-01,2
4740,908,70,2022-09-25,1
4741,602,69,2022-11-19,3
4742,357,14,2022-07-29,2
4743,256,42,2021-10-23,4
4744,353,50,2021-03-25,3
4745,732,61,2021-01-15,4
4746,521,4,2021-05-14,4
4747,524,72,2022-04-23,4
4748,837,88,2022-09-25,3
4749,950,75,2021-11-15,4
4750,756,17,2022-01-27,3
4751,694,85,2022-04-24,4
4752,284,57,2022-10-02,1
4753,312,90,2022-01-03,1
4754,99,48,2022-01-02,3
4755,197,44,2021-10-15,4
4756,482,45,2022-01-13,4
4757,878,91,2022-11-23,4
4758,226,80,2022-04-08,1
4759,845,90,2022-08-17,4
4760,615,33,2021-01-13,4
4761,618,31,2022-06-20,3
4762,365,47,2021-06-17,4
4763,368,6,2021-09-27,1
4764,570,72,2021-03-11,4
4765,590,71,2021-11-14,1
4766,75,34,2022-01-11,1
4767,42,53,2021-03-30,2
4768,422,14,2022-12-02,1
4769,836,16,2021-09-14,2
4770,181,43,2021-08-05,2
4771,545,73,2022-03-26,4
4772,71,74,2022-06-28,2
4773,568,81,2021-05-21,3
4774,105,12,2021-06-10,1
4775,200,70,2021-02-01,3
4776,101,19,2021-06-01,2
4777,768,41,2021-09-17,4
4778,307,53,2022-12-29,1
4779,586,29,2021-10-06,3
4780,683,70,2021-10-12,4
4781,377,59,2022-09-02,2
4782,655,89,2022-06-26,4
4783,678,64,2022-08-25,3
4784,399,24,2021-05-28,4
4785,773,89,2022-10-18,3
4786,221,16,2021-03-08,4
4787,595,52,2022-07-24,1
4788,182,80,2021-10-06,4
4789,307,6,2022-03-19,1
4790,522,37,2022-02-03,3
4791,396,85,2021-05-08,1
4792,4,4,2021-12-03,4
4793,863,98,2022-04-27,1
4794,914,92,2022-12-22,3
4795,848,38,2021-07-05,4
4796,1000,41,2021-06-18,1
4797,804,92,2022-11-15,1
4798,281,81,2021-09-17,2
4799,215,14,2022-12-18,1
4800,972,71,2022-10-09,2
4801,610,86,2022-07-12,3
4802,420,51,2022-05-22,2
4803,101,65,2022-06-05,3
4804,963,93,2022-04-16,1
4805,521,52,2021-06-10,1
4806,573,95,2021-10-16,2
4807,309,30,2021-12-06,3
4808,658,57,2022-05-17,1
4809,939,79,2021-04-16,2
4810,931,82,2022-04-20,2
4811,510,99,2022-08-23,2
4812,63,30,2022-04-08,1
4813,633,98,2022-04-28,3
4814,226,42,2022-12-05,1
4815,105,11,2021-06-02,4
4816,974,27,2022-10-11,4
4817,772,24,2021-05-29,1
4818,861,99,2021-07-07,3
4819,425,39,2022-10-15,2
4820,255,72,2021-05-11,4
4821,429,18,2022-03-28,4
4822,434,77,2022-05-31,1
4823,207,45,2022-05-06,4
4824,28,88,2022-04-21,4
4825,682,87,2021-09-20,2
4826,336,12,2022-06-22,2
4827,588,49,2022-04-04,3
4828,628,94,2022-06-20,4
4829,69,31,2022-09-29,3
4830,866,92,2022-11-15,3
4831,746,22,2021-10-22,2
4832,513,44,2022-03-11,2
4833,167,92,2021-10-02,1
4834,864,64,2022-08-11,2
4835,730,77,2021-11-04,3
4836,785,25,2022-12-27,4
4837,368,51,2022-01-11,3
4838,251,7,2021-06-07,3
4839,859,6,2021-07-23,3
4840,856,24,2022-10-23,2
4841,931,19,2021-03-16,3
4842,686,83,2022-01-15,1
4843,170,100,2021-10-31,4
4844,758,9,2021-03-03,2
4845,935,36,2022-07-24,3
4846,90,40,2021-04-18,1
4847,561,93,2021-07-06,4
4848,446,24,2021-08-17,3
4849,294,48,2021-02-17,4
4850,919,63,2021-09-25,2
4851,150,69,2022-12-28,2
4852,132,53,2021-09-11,1
4853,433,54,2021-03-28,2
4854,59,42,2021-06-30,1
4855,969,45,2021-01-25,3
4856,836,90,2022-01-23,4
4857,199,14,2021-08-10,2
4858,215,29,2022-02-01,4
4859,898,6,2022-05-26,4
4860,561,7,2022-07-15,3
4861,472,37,2022-03-16,3
4862,744,53,2021-06-24,2
4863,247,18,2021-11-07,3
4864,382,87,2021-10-01,4
4865,991,38,2021-02-04,1
4866,239,59,2021-08-05,1
4867,927,1,2022-12-22,1
4868,367,68,2022-11-03,2
4869,168,44,2022-02-12,3
4870,560,47,2022-06-03,3
4871,51,35,2021-09-26,3
4872,811,87,2022-09-30,3
4873,610,91,2022-04-20,4
4874,951,60,2021-11-21,1
4875,728,90,2021-12-22,4
4876,689,52,2021-03-31,2
4877,380,8,2021-02-11,1
4878,474,80,2021-12-31,1
4879,80,41,2022-11-02,4
4880,697,3,2021-07-21,2
4881,367,96,2022-01-01,2
4882,461,69,2021-10-15,1
4883,911,84,2022-08-26,3
4884,539,14,2022-04-26,2
4885,452,96,2022-09-29,4
4886,464,26,2022-05-16,2
4887,960,70,2022-09-30,1
4888,478,58,2021-02-21,3
4889,926,100,2021-04-13,2
4890,420,40,2021-12-27,1
4891,707,51,2022-02-28,2
4892,214,5,2022-11-30,3
4893,369,77,2021-07-24,4
4894,854,32,2021-01-14,1
4895,114,80,2022-09-08,1
4896,754,1,2022-09-21,3
4897,503,77,2022-04-15,1
4898,636,54,2022-04-11,3
4899,817,11,2021-10-31,1
4900,588,53,2022-08-28,3
4901,311,8,2022-03-03,2
4902,469,25,2022-10-18,2
4903,824,40,2021-04-20,2
4904,708,32,2022-11-06,1
4905,863,88,2022-07-19,3
4906,44,28,2022-05-30,3
4907,415,78,2021-03-09,4
4908,698,3,2021-09-03,2
4909,855,100,2022-01-24,4
4910,246,91,2022-10-12,2
4911,949,84,2021-11-04,4
4912,84,79,2021-12-18,2
4913,207,62,2021-03-07,3
4914,151,27,2022-04-05,2
4915,668,45,2021-12-13,1
4916,528,92,2021-11-21,2
4917,165,25,2022-10-29,2
4918,917,61,2022-08-22,3
4919,975,44,2021-02-02,1
4920,145,97,2021-03-09,3
4921,37,46,2021-07-06,4
4922,333,14,2021-07-11,4
4923,403,8,2021-08-01,1
4924,414,48,2022-08-23,4
4925,45,14,2022-03-04,1
4926,402,65,2021-12-17,2
4927,206,80,2021-04-18,4
4928,62,82,2021-08-28,2
4929,420,7,2021-08-04,3
4930,868,79,2021-06-26,4
4931,468,88,2022-07-19,3
4932,820,49,2021-11-26,3
4933,19,55,2022-07-15,1
4934,365,13,2022-09-18,3
4935,300,73,2022-03-26,1
4936,7,56,2022-08-30,1
4937,761,56,2022-03-23,1
4938,428,15,2022-06-21,1
4939,117,57,2022-10-06,1
4940,580,58,2021-06-28,2
4941,507,35,2022-01-30,1
4942,546,88,2021-05-25,4
4943,706,97,2021-07-17,1
4944,325,16,2021-03-25,2
4945,55,8,2022-10-31,4
4946,778,93,2021-03-26,4
4947,992,87,2022-04-02,2
4948,42,45,2022-04-21,4
4949,297,95,2021-09-10,2
4950,973,40,2021-03-13,3
4951,231,54,2021-08-11,3
4952,453,14,2021-10-03,1
4953,890,59,2021-09-03,1
4954,394,94,2021-12-07,1
4955,522,53,2022-07-27,1
4956,358,27,2022-04-16,2
4957,987,47,2022-03-30,3
4958,444,80,2021-01-07,2
4959,128,6,2021-07-07,4
4960,691,55,2021-01-04,4
4961,405,97,2022-10-07,4
4962,392,44,2021-05-05,4
4963,193,18,2021-01-15,4
4964,604,16,2022-06-09,3
4965,881,12,2022-09-22,2
4966,743,20,2021-08-28,4
4967,78,45,2021-12-26,1
4968,85,64,2022-06-02,3
4969,30,59,2021-11-16,1
4970,725,93,2021-08-19,3
4971,49,94,2021-01-30,3
4972,777,90,2022-06-18,1
4973,145,22,2021-06-05,1
4974,69,97,2022-09-22,4
4975,58,47,2022-12-06,1
4976,697,29,2022-02-03,2
4977,574,86,2021-12-12,3
4978,479,45,2021-07-14,3
4979,820,77,2021-06-17,4
4980,445,9,2022-01-12,3
4981,296,24,2022-05-04,1
4982,678,15,2021-12-28,3
4983,171,36,2022-04-27,3
4984,575,13,2021-09-01,1
4985,147,91,2022-08-04,1
4986,484,44,2022-08-30,3
4987,306,71,2022-08-12,2
4988,673,72,2021-06-20,1
4989,653,78,2022-05-28,2
4990,846,76,2022-02-10,2
4991,609,36,2022-07-28,4
4992,446,61,2021-07-26,2
4993,221,81,2021-06-03,4
4994,555,40,2021-02-17,2
4995,945,93,2022-10-11,4
4996,804,27,2021-01-01,1
4997,378,1,2022-02-11,3
4998,620,34,2021-04-17,3
4999,266,68,2021-06-22,4
5000,95,88,2022-05-21,1
